symbol,sector,fullTimeEmployees,trailingAnnualDividendYield,payoutRatio,averageDailyVolume10Day,trailingAnnualDividendRate,averageVolume10days,dividendRate,beta,priceHint,trailingPE,regularMarketVolume,marketCap,averageVolume,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,enterpriseToRevenue,profitMargins,enterpriseToEbitda,forwardEps,bookValue,sharesPercentSharesOut,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,priceToBook,heldPercentInsiders,shortRatio,enterpriseValue,earningsQuarterlyGrowth,pegRatio,shortPercentOfFloat,increment
ODT,Healthcare,137,0.0,0.0,177640,0.0,177640,0.0,0.596407,2,0.0,117674,736556672,467723,0,-7.6015935,0.0,0.0,0.0,0.0,-4.631,-2.51,3.531,0.0692,1.01503,-126350000,-3.845,0.0,5.4035687,0.03563,6.86,588091776,0.0,0.0,0.16379999,-0.21416806490452692
OEC,Basic Materials,1400,0.009569379,0.6667,445360,0.2,445360,0.0,1.852112,2,66.63333,354556,1209632896,377920,1.0644588,10.923497,4.1,0.0,1.779,0.01598,12.535,1.83,2.993,0.0117999995,0.93038005,18156000,0.3,0.0,6.6789174,0.01877,1.96,2021246080,-0.53,2.87,0.0137,0.20494271170937295
OEF,0,0,0.011063282,0.0,323220,1.979,323220,0.0,0.0,2,0.0,219418,0,303203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.007627169698685336
OEG,Utilities,145,0.0,0.0,2908420,0.0,2908420,0.0,0.962621,2,0.0,1790139,300733536,7917445,9.175139,0.0,0.0,0.0,6.455,-0.47158,-9.397,0.0,0.0,0.014400001,0.18954,-25528000,0.0,0.0,0.0,0.11354,0.09,211560832,0.0,-0.15,0.016,0.0
OEPWU,Financial Services,0,0.0,0.0,80280,0.0,80280,0.0,0.0,2,0.0,17327,0,643482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18627,0.0,0.0,0.0,0.0,0.0,75750000,0.0,0.0,0.0,-0.036259463489014
OESX,Industrials,176,0.0,0.0,258480,0.0,258480,0.0,2.571505,2,76.60714,248744,263920800,382903,2.4611442,15.599999,0.0,0.0,2.422,0.03244,45.594,0.55,1.163,0.0533,0.61564,3479000,0.112,0.0,7.377472,0.15057,4.0,259751392,0.873,1.83,0.0677,-0.13245706513055358
OEUR,0,0,0.0,0.0,1860,0.0,1860,0.0,0.0,2,0.0,5448,0,2301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0033651941582828414
OFC,Real Estate,406,0.040725656,1.2644,913680,1.1,913680,1.1,1.064463,2,32.589596,2445963,3162382336,759061,5.1741395,29.989363,3.96,0.040700004,8.703,0.15932,17.438,0.94,14.854,0.0159,1.01859,96943000,0.865,0.0,1.8978053,0.00332,2.11,5319249920,0.909,3.63,0.025,0.07883664138742282
OFED,Financial Services,77,0.015296368,0.5405,2160,0.4,2160,0.4,0.710725,2,35.845737,591,148457904,2157,8.571472,0.0,1.64,0.0153,6.566,0.24157,0.0,0.0,16.029,0.0022,0.02457,4181000,0.739,0.0,1.6526296,0.77893996,13.59,113730424,-0.017,0.0,0.0099,0.16439559433486436
OFG,Financial Services,2275,0.012323944,0.21209998,311760,0.28,311760,0.32,1.578548,2,16.85606,167855,1143505408,228220,2.6418724,9.977578,1.99,0.014099999,-1.65,0.17172001,0.0,2.23,19.343,0.0148,0.90749,67815000,1.32,0.0,1.1502869,0.0154,3.48,-714090112,0.0,1.39,0.0207,0.1797454549279172
OFIX,Healthcare,1036,0.0,0.0,73300,0.0,73300,0.0,1.187432,2,361.00003,72460,915702848,100847,2.2523081,45.563107,0.0,0.0,2.084,0.00619,40.137,1.03,18.372,0.021,1.005,2517000,0.13,0.0,2.5544307,0.03068,4.8,847298304,0.0,9.48,0.0287,0.11711502452311968
OFLX,Industrials,164,0.006712616,0.5685,8240,1.12,8240,1.12,0.379739,2,81.37424,4439,1619832320,11105,15.310904,0.0,0.0,0.0069,15.095,0.18819,58.023,0.0,4.569,0.0286,0.33956,19910000,1.972,0.0,35.12147,0.73311996,27.05,1596961792,0.293,0.0,0.1703,0.05732356001403121
OFS,Financial Services,50,0.09662922,3.0714002,42260,0.86,42260,0.8,2.004875,2,32.572464,48807,120546008,50550,2.6508193,11.379746,13.37,0.089899994,8.594,0.08123,12.483,0.79,11.854,0.0021,0.121549994,3694000,0.276,0.0,0.75839376,0.22002001,0.82,390815840,15.197,1.24,0.0021,0.17824372690417697
OGCP,Real Estate,755,0.035383318,0.0,3520,0.42,3520,0.42,1.245937,2,29.466919,1351,3230936320,3025,5.386582,0.0,0.0,0.0762,8.443,-0.03816,21.524,0.0,6.511,0.0,0.04024,-28071000,0.393,0.0,1.7786053,0.0,0.0,5064086528,-0.975,0.0,0.0,0.23591246429955268
OGE,Utilities,2360,0.049198367,0.0,1720820,1.565,1720820,1.61,0.668472,2,0.0,2034342,6630695936,1305186,3.1242971,15.068182,3.8,0.0506,4.835,-0.08184,11.432,2.2,18.159,0.0108,0.65751,-173700000,-0.87,0.0,1.8255411,0.0030899998,1.81,10261301248,0.548,3.79,0.014400001,0.03853387990742667
OGEN,Healthcare,7,0.0,0.0,37526960,0.0,37526960,0.0,0.274106,4,0.0,6333291,114031832,27909833,0,-5.2,0.0,0.0,0.0,0.0,-3.97,-0.2,0.105,0.0232,0.074260004,-26430700,-0.468,0.0,9.904762,0.06945,0.14,105562624,0.0,0.0,0.023599999,-0.2
OGI,Healthcare,516,0.0,0.0,38695160,0.0,38695160,0.0,1.382103,4,0.0,40940231,1276968064,24989818,0,0.0,0.0,0.0,0.0,-2.0948899,0.0,0.0,0.0,0.048499998,0.15295,0,0.0,0.0,0.0,0.00114,0.28,1030563904,0.0,0.0,0.0,0.2500000338662756
OGIG,0,0,0.0,0.0,197840,0.0,197840,0.0,0.0,2,0.0,127482,0,253569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.12692984332966536
OGS,Utilities,3700,0.028750168,0.587,276200,2.16,276200,2.32,0.385698,2,20.932064,238519,4101385216,290259,2.6801744,18.65133,2.33,0.0309,4.007,0.12835,12.43,4.13,42.006,0.0352,0.8074,196412000,3.68,0.0,1.8337857,0.01753,6.26,6131844096,0.14,3.73,0.0462,0.048436064874115205
OHI,Real Estate,68,0.07146667,3.8286,2142540,2.68,2142540,2.68,0.980498,2,55.01437,2659757,8874702848,1625989,9.944971,21.391062,7.73,0.0715,15.567,0.17854,18.037,1.79,16.617,0.0385,0.72310996,159327008,0.696,0.0,2.3042667,0.0040700003,5.95,13892059136,0.031,1.25,0.053000003,0.026541600501780994
OHPAU,Financial Services,0,0.0,0.0,146940,0.0,146940,0.0,0.0,2,0.0,109377,0,1337600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131016,0.0,0.0,0.0,0.0,0.0,75000000,0.0,0.0,0.0,-0.038461503192516594
OI,Consumer Cyclical,25000,0.003885004,0.0318,1468300,0.05,1468300,0.0,1.699891,2,8.121018,911302,2007372672,1058061,0.32956374,6.606218,0.0,0.0,1.124,0.04088,7.907,1.93,1.887,0.0345,0.93587,249000000,1.57,0.0,6.756757,0.011770001,4.99,6847259136,0.0,1.05,0.0348,0.02
OIA,Financial Services,0,0.047914036,7.584,40080,0.379,40080,0.38,0.397616,2,189.04762,27972,377580352,61347,16.415878,0.0,0.0,0.0479,21.377,0.0868,0.0,0.0,7.458,0.0023,0.083950005,1996410,0.042,0.0,1.0646286,0.0,1.69,491682784,0.0,0.0,0.0023,0.005338476212533432
OIH,0,0,0.0,0.0,646220,0.0,646220,0.0,0.0,2,0.0,686384,0,502223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.19440340945576234
OII,Energy,8300,0.0,0.0,1342560,0.0,1342560,0.0,3.677139,2,0.0,663179,1411172352,1274233,0.77202296,-710.5,0.0,0.0,1.066,-0.27176002,15.071,-0.02,5.581,0.0184,0.86203,-496751008,-5.01,0.0,2.5461388,0.01545,1.54,1948072960,0.0,-0.45,0.0295,0.4281407347279598
OIIM,Technology,303,0.0,0.0,284140,0.0,284140,0.0,0.785482,2,39.06103,561343,226617648,515250,2.8929298,17.333334,0.0,0.0,2.32,0.07822,32.412,0.48,3.087,0.014099999,0.45488998,6127000,0.213,0.0,2.6951733,0.0,0.74,181767824,1.438,1.27,0.0,-0.040369132455571645
OIL,0,0,0.0,0.0,38060,0.0,38060,0.0,0.0,2,0.0,18824,0,29162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.11830490029191752
OILK,0,0,0.0,0.0,29620,0.0,29620,0.0,0.0,2,0.0,22451,0,26372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.11433509149041912
OIS,Energy,2338,0.0,0.0,957420,0.0,957420,0.0,4.105633,2,0.0,795315,526192384,1021355,0.824656,-53.875,0.0,0.0,1.07,-0.73406,-39.958,-0.16,12.419,0.040799998,0.83164,-468383008,-7.831,0.0,0.69409776,0.02309,2.86,683050432,0.0,1.31,0.0709,0.2846497520944237
OKE,Energy,2886,0.07248062,2.6338,2964620,3.74,2964620,3.74,2.00975,2,36.145172,2531640,22823229440,3055120,2.671808,15.781539,6.37,0.0725,4.332,0.07174,14.64,3.25,13.582,0.0173,0.66424006,611708992,1.419,0.0,3.7763216,0.0058600004,2.57,37001650176,-0.038,-8.87,0.022,0.1193802107624416
OKTA,Technology,2806,0.0,0.0,2628940,0.0,2628940,0.0,0.972675,2,0.0,1782375,30010808320,1713630,35.922848,-22872.0,0.0,0.0,34.913,-0.3188,-163.498,-0.01,5.299,0.032,0.83841,-266332000,-2.094,0.0,43.162865,0.01179,4.21,29167032320,0.0,-23.03,0.0345,-0.2068247578045461
OLB,Technology,24,0.0,0.0,554220,0.0,554220,0.0,-0.529794,2,0.0,285341,46261976,597211,4.837437,0.0,0.0,0.0,5.312,-0.18526,790.314,0.0,0.0,0.0178,0.050819997,-1771744,0.0,0.0,0.0,0.65981,0.1,50796632,0.0,0.0,0.049200002,0.0547753299987771
OLD,0,0,0.0,0.0,2860,0.0,2860,0.0,0.0,2,0.0,4284,0,4596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03944735285653436
OLED,Technology,349,0.0027058718,0.2143,575420,0.6,575420,0.8,1.380281,2,82.4,397597,10869057536,365915,25.343655,43.287056,0.0,0.0036000002,22.697,0.31099,49.993,5.33,19.155,0.018,0.74092,132371000,2.8,0.0,12.044896,0.08911,2.22,9734183936,1.04,1.89,0.021300001,0.027260213637722713
OLLI,Consumer Defensive,3900,0.0,0.0,1003100,0.0,1003100,0.0,1.266522,2,27.146559,701614,6167636992,1263896,3.5952647,33.5516,0.0,0.0,3.632,0.13309,22.444,2.81,19.375,0.1076,1.08745,228323008,3.473,0.0,4.8660645,0.13221,5.64,6231238144,0.677,1.74,0.1517,-0.005904656054589269
OLMA,Healthcare,0,0.0,0.0,114800,0.0,114800,0.0,0.0,2,0.0,147720,1832943488,98055,0,0.0,0.0,0.0,0.0,0.0,-11.266,0.0,0.0,0.0115,0.17146,-14876000,0.0,0.0,0.0,0.14528,4.82,139749312,0.0,0.0,0.016900001,-0.14932882946823803
OLN,Basic Materials,8000,0.024024025,0.0,1023580,0.8,1023580,0.8,1.253521,2,0.0,1152550,5335500288,1368649,0.9266239,21.696775,3.74,0.024,1.627,-0.16844,17.067,1.55,9.182,0.0188,0.8725,-969900032,-6.142,0.0,3.6626008,0.02083,2.01,9366322176,0.0,10.21,0.025,0.1290461721699095
OLP,Real Estate,9,0.07434944,1.2766,106780,1.8,106780,1.8,1.416034,2,17.887218,98957,489619616,77464,5.976364,47.58,7.55,0.0743,11.43,0.33453,18.051,0.5,14.628,0.0119,0.56745,26144000,1.33,0.0,1.6263331,0.10102,4.0,936448704,-0.257,0.0,0.0124,0.1258874519834215
OM,Healthcare,0,0.0,0.0,446860,0.0,446860,0.0,0.0,2,0.0,799675,2136527104,299172,42.786163,0.0,0.0,0.0,37.254,-2.433,-16.06,0.0,0.0,0.0218,0.67771006,-79324000,0.0,0.0,0.0,0.0055400003,6.19,1860257280,0.0,0.17,0.0324,-0.05570243228732162
OMAB,Industrials,869,0.0040292316,0.0,143940,0.204,143940,0.0,1.001652,2,19.615385,55548,2597978880,61613,0,16.838095,0.0,0.0,0.0,0.20389,0.0,3.15,7.656,0.0017,0.12209,0,2.704,0.0,6.9279,0.0,2.12,2468918528,-0.685,7.14,0.0,0.11780822049962805
OMC,Communication Services,64100,0.033427615,0.595,1819680,2.6,1819680,2.8,0.916576,2,17.542336,1747370,16482973696,1825867,1.2514501,12.384492,3.3,0.036,1.454,0.071779996,9.786,6.19,14.346,0.041300002,0.96531,945400000,4.37,0.0,5.3436503,0.0083099995,4.42,19145318400,-0.041,1.11,0.0473,0.1435451312570042
OMCL,Healthcare,2860,0.0,0.0,687320,0.0,687320,0.0,1.004333,2,189.47298,583341,6034863104,385611,6.763964,35.406567,0.0,0.0,6.811,0.03608,67.559,3.96,22.614,0.0404,1.03784,32194000,0.74,0.0,6.200142,0.01289,5.46,6077223424,-0.259,2.32,0.0556,0.07087767934934366
OMEG,Financial Services,0,0.0,0.0,99700,0.0,99700,0.0,0.0,2,0.0,34502,178220032,143713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0,0.0,0.0,0.0,0.0,0.09,0,0.0,0.0,0.00029999999,-0.057276965119875525
OMER,Healthcare,277,0.0,0.0,514620,0.0,514620,0.0,1.422535,2,0.0,660163,1233721344,809991,16.714148,-17.785715,0.0,0.0,18.494,-1.8704201,-12.526,-1.12,-1.958,0.2027,0.57361,-138060992,-2.415,0.0,0.0,0.04405,16.0,1365131008,0.0,-0.13,0.21200001,-0.15342118593308943
OMEX,Industrials,14,0.0,0.0,25420,0.0,25420,0.0,2.00975,2,0.0,43402,87898320,50279,35.464794,240.0,0.0,0.0,36.441,0.0,-6.568,0.03,-2.237,0.1018,0.12978,-14712605,-1.504,0.0,0.0,0.22185,21.28,90318928,0.0,0.0,0.1071,-0.08745248021503482
OMF,Financial Services,8300,0.025392348,0.6359,1028800,1.44,1028800,7.06,2.143553,2,10.532348,609207,7655149056,1265686,2.9590836,7.3333335,0.0,0.1245,9.011,0.28218,0.0,7.77,25.614,0.0257,0.95875,730000000,5.41,0.0,2.2245646,0.032899998,1.83,23311898624,0.375,1.5,0.0454,0.26274893741418814
OMFL,0,0,0.0,0.0,258580,0.0,258580,0.0,0.0,2,0.0,51296,0,148318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.017435152990888044
OMFS,0,0,0.0,0.0,13280,0.0,13280,0.0,0.0,2,0.0,18298,0,40077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.05358278327225543
OMI,Healthcare,18800,0.0002763958,0.0072000003,1267200,0.01,1267200,0.01,0.276273,2,77.72824,982523,2690779904,1462630,0.31730232,12.042764,4.68,0.00029999999,0.445,0.00352,11.649,3.04,9.692,0.0754,0.76492995,88074000,0.471,0.0,3.777342,0.03019,3.5,3773301760,0.0,1.11,0.0892,0.39904521218284533
OMP,Energy,0,0.10865192,3.8571,132160,2.16,132160,2.16,2.761717,2,35.498222,80812,674862656,213645,1.9400465,6.1574078,0.0,0.115200005,4.048,0.054580003,6.353,3.24,7.026,0.0064,0.11166,18987000,0.562,0.0,2.8394535,0.46102002,0.84,1408055168,0.435,0.21,0.02,0.28793014239510734
ON,Technology,31000,0.0,0.0,7863080,0.0,7863080,0.0,1.975622,2,70.125,5110138,16174566400,7111101,3.0779383,19.833334,0.0,0.0,3.507,0.04457,17.665,1.98,8.592,0.075500004,1.02176,234200000,0.56,0.0,4.570531,0.009649999,3.97,18431401984,0.575,3.48,0.0851,-0.06209693194286536
ONB,Financial Services,2445,0.026736692,0.4118,1009600,0.56,1009600,0.56,0.985915,2,15.066176,860869,3394619136,729508,4.362226,14.635715,3.24,0.026700001,6.991,0.29094,0.0,1.4,17.976,0.0304,0.70757,226408992,1.36,0.0,1.1398531,0.014359999,7.97,5440020992,0.507,1.52,0.041100003,0.13498136038300887
ONCR,Healthcare,56,0.0,0.0,179460,0.0,179460,0.0,0.0,2,0.0,93039,419998656,168535,0,0.0,0.0,0.0,0.0,0.0,-14.147,0.0,0.0,0.009,0.44338,-56826000,0.0,0.0,0.0,0.018170001,1.14,506189824,0.0,0.0,0.0128,-0.06609686027578415
ONCS,Healthcare,42,0.0,0.0,203100,0.0,203100,0.0,2.479414,2,0.0,162068,208894816,338913,0,-5.3153152,0.0,0.0,0.0,0.0,-3.213,-1.11,0.586,0.0111,0.13902001,-45718208,-2.223,0.0,10.068259,0.56706,1.28,149074976,0.0,0.0,0.016900001,-0.13868610547317875
ONCT,Healthcare,12,0.0,0.0,1495660,0.0,1495660,0.0,0.0,2,0.0,2266692,424804800,1736249,125.86809,-7.7657657,0.0,0.0,75.959,0.0,0.0,-1.11,1.18,0.0018000001,0.17219,-17225000,-0.584,0.0,7.305085,0.21525,0.06,256362640,0.0,0.0,0.002,0.15240639887415433
ONCY,Healthcare,25,0.0,0.0,1006380,0.0,1006380,0.0,1.931417,4,0.0,601731,159763200,1678794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.019299999,0.01852,0,-0.825,0.0,7.686567,0.0124,0.36,160939328,0.0,0.0,0.0195,-0.08849562874669686
ONDS,Technology,14,0.0,0.0,497440,0.0,497440,0.0,0.946038,2,0.0,294454,312984736,603735,144.65129,-61.842106,0.0,0.0,136.316,0.0,-25.859,-0.19,0.568,0.0084,0.0,-13477880,-0.66,0.0,20.686619,0.35154998,0.31,294950528,0.0,0.0,0.0117999995,-0.042379823827524706
ONE,Consumer Defensive,12667,0.0,0.0,326840,0.0,326840,0.0,0.162307,4,0.0,599345,521370464,304915,0,21.533333,0.0,0.0,0.0,-0.24034001,0.0,0.15,0.956,0.0062,0.46667,0,-1.058,0.0,3.3786612,0.07033,2.52,521370272,0.0,-46.83,0.0,-0.2327790998084723
ONEM,Healthcare,0,0.0,0.0,1330400,0.0,1330400,0.0,0.0,2,0.0,508871,5883165184,1455100,15.472933,0.0,0.0,0.0,14.931,-0.23333,-115.892,0.0,-9.297,0.0762,0.98499,-88717000,-2.763,0.0,0.0,0.04717,7.24,5676982272,0.0,1.34,0.1121,-0.21951648188910655
ONEO,0,0,0.0,0.0,860,0.0,860,0.0,0.0,2,0.0,697,0,1569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03652823248764659
ONEQ,0,0,0.003758015,0.0,54440,1.94,54440,0.0,0.0,2,6.6223803,45651,0,47079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.030748026756437244
ONEV,0,0,0.0,0.0,4000,0.0,4000,0.0,0.0,2,0.0,522,0,5416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.055880431127281714
ONEW,Consumer Cyclical,1169,0.0,0.0,84860,0.0,84860,0.0,0.0,2,0.1748751,52200,660410688,112613,0.6095977,0.0,0.0,0.0,0.732,0.024489999,7.499,0.0,416.541,0.02,0.79016995,26527000,252.18,0.0,0.10587193,0.1469,2.93,793491520,0.0,0.0,0.0378,0.23876405517766952
ONEY,0,0,0.0,0.0,30600,0.0,30600,0.0,0.0,2,0.0,14988,0,7483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10510180173095116
ONLN,0,0,0.0,0.0,154700,0.0,154700,0.0,0.0,2,0.0,75381,0,197181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.08994593831784861
ONOF,0,0,0.0,0.0,12720,0.0,12720,0.0,0.0,2,0.0,12245,0,61121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.007361618257169127
ONTF,Technology,547,0.0,0.0,271120,0.0,271120,0.0,0.0,2,0.0,207197,2540736768,703500,19.91251,0.0,0.0,0.0,18.153,0.06105,197.332,0.0,0.0,0.0101,0.0,-5550000,0.0,0.0,0.0,0.0,0.49,2316286208,0.0,0.0,0.0228,-0.15388027386725464
ONTO,Technology,1247,0.0,0.0,428840,0.0,428840,0.0,0.0,2,0.0,396816,3174462208,372047,5.7043757,0.0,0.0,0.0,5.07,0.055749997,26.89,0.0,0.0,0.0269,0.96408,31025000,0.0,0.0,0.0,0.0332,3.18,2821668352,0.0,1.71,0.0336,-0.020069326528316774
ONTX,Healthcare,0,0.0,0.0,22979180,0.0,22979180,0.0,1.90845,4,0.0,13681041,265005440,59517140,1147.2097,-9.333334,0.0,0.0,807.807,0.0,-7.47,-0.12,0.033,0.0771,0.11214,-25157000,-0.145,0.0,33.939396,0.00562,0.21,186603488,0.0,0.0,0.0774,-0.3170731618672449
ONVO,Healthcare,7,0.0,0.0,273740,0.0,273740,0.0,0.758938,2,0.0,252704,80423008,463825,Infinity,-53.809525,0.0,0.0,0.0,0.0,-5.642,-0.21,2.916,0.0719,0.41618,-16953000,-2.561,0.0,3.8751717,0.01666,1.0,64718016,0.0,0.0,0.090299994,-0.20534458660063468
OOMA,Communication Services,0,0.0,0.0,179020,0.0,179020,0.0,0.371614,2,0.0,97305,397023008,117545,2.3499854,39.75,0.0,0.0,2.23,-0.014450001,267.921,0.44,1.737,0.0699,0.79143,-2441000,-0.109,0.0,10.069084,0.07106,16.6,376697472,0.0,1.04,0.0749,0.0796295646559367
OPBK,Financial Services,0,0.02511211,0.32939997,101080,0.28,101080,0.28,0.542795,2,13.035294,103812,167254816,55835,3.330774,8.589148,0.0,0.0251,1.462,0.26243,0.0,1.29,9.55,0.0084,0.47794,13178000,0.85,0.0,1.1602094,0.21056,1.89,73409040,-0.075,0.63,0.0107,0.18756698974386127
OPCH,Healthcare,5146,0.0,0.0,1163140,0.0,1163140,0.0,0.0,2,0.0,1147174,3833634304,972566,1.2641369,0.0,0.0,0.0,1.558,-0.00266,25.051,0.0,0.0,0.010199999,0.87881,-8076000,0.0,0.0,0.0,0.00491,1.35,4725971968,0.0,4.92,0.0494,0.12684987361799133
OPEN,Real Estate,1048,0.0,0.0,9686300,0.0,9686300,0.0,0.0,2,0.0,9943549,16629939200,8919513,6.4379253,0.0,0.0,0.0,6.085,-0.11101,-133.823,0.0,0.0,0.0153,0.31016,-286760000,0.0,0.0,0.0,0.21215999,0.8,15718755328,0.0,0.0,0.0202,-0.0877137575825111
OPENW,,1048,0.0,0.0,217740,0.0,217740,0.0,0.0,2,0.0,104602,0,275866,0,0.0,0.0,0.0,3.104,-0.11101,-68.267,0.0,0.0,0.0,0.0,-286760000,0.0,0.0,0.0,0.0,0.0,8018539008,0.0,0.0,0.0,-0.1041339459738277
OPER,0,0,0.0,0.0,10780,0.0,10780,0.0,0.0,2,0.0,1766,0,5449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00024986534568188155
OPGN,Healthcare,38,0.0,0.0,95440000,0.0,95440000,0.0,-0.491332,4,0.0,6262318,115389784,11788674,31.332445,-3.0824742,0.0,0.0,19.063,0.0,-4.36,-0.97,0.863,0.0212,0.044159997,-21618420,-1.869,0.0,3.4646583,0.00091,0.1,70205120,0.0,0.0,0.0212,0.0381944065016744
OPHC,Financial Services,19,0.0,0.0,147420,0.0,147420,0.0,1.149512,4,0.0,100215,11539779,165847,3.2764847,0.0,0.0,0.0,-2.042,-0.39608002,0.0,0.0,4.637,0.0007,0.00564,-1395000,-0.523,0.0,0.8432176,0.44527,0.01,-7193210,0.0,0.0,0.0008,-0.09490742350434016
OPI,Real Estate,0,0.07457627,15.7143,178740,2.2,178740,2.2,1.327193,2,211.97842,233297,1423701632,223383,2.4215949,-95.048386,10.92,0.0746,6.1,0.011360001,9.881,-0.31,33.308,0.0354,0.8116,6678000,0.139,0.0,0.88462234,0.017760001,8.0,3586491904,0.0,-9.83,0.0543,0.19098627425962067
OPINI,,0,0.08733624,0.0,10940,2.2,10940,0.0,1.327193,2,181.07913,18429,1268044416,15200,2.1568353,0.0,0.0,0.0,5.746,0.011360001,9.307,0.0,33.308,0.0,0.0,6678000,0.139,0.367,0.75567436,0.0,0.0,3378239744,0.0,0.0,0.0,0.006800003051757812
OPK,Healthcare,5269,0.0,0.0,5320560,0.0,5320560,0.0,1.850487,4,98.33333,9272280,3162565120,8382483,2.203244,52.44444,0.0,0.0,2.227,0.02131,22.988,0.09,2.495,0.1442,0.30381,30586000,0.048,0.0,1.8917836,0.40085,9.59,3197321216,0.0,2.87,0.24120001,-0.018711050656662273
OPNT,Healthcare,30,0.0,0.0,23180,0.0,23180,0.0,0.802275,2,0.0,25424,49654156,50752,1.6760795,-2.291089,0.0,0.0,0.733,-0.06283,-10.256,-5.05,8.335,0.0025,0.31073,-1861449,-0.44,0.0,1.3881223,0.056700002,0.18,21716220,0.0,0.0,0.0026,-0.16159423660065145
OPOF,Financial Services,0,0.02116402,0.466,3420,0.48,3420,0.48,1.084507,2,21.796118,412,117279256,4427,2.4223745,0.0,1.95,0.0212,0.711,0.11131,0.0,0.0,22.424,0.0005,0.34876,5389000,1.03,0.0,1.0011595,0.13473,0.6,34406032,-0.724,0.0,0.00059999997,0.1977038795468854
OPP,Financial Services,0,0.0,9.8182,85100,0.0,85100,1.9,0.0,2,0.0,188515,210917248,111749,0,0.0,0.0,0.1263,0.0,0.0,0.0,0.0,0.0,0.0013,0.22573,0,0.0,0.0,0.0,8.0000005e-05,0.15,0,0.0,0.0,0.0,0.0
OPPX,0,0,0.0,0.0,16340,0.0,16340,0.0,0.0,2,0.0,3123,0,8554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0023603410717215547
OPRA,Technology,0,0.0,0.0,240200,0.0,240200,0.0,1.20032,2,8.181819,100360,1376564608,346815,8.328984,21.927273,0.0,0.0,7.608,1.06521,60.93,0.55,9.17,0.0047,0.12316,34310000,1.474,0.0,1.3151581,0.0,1.14,1257360256,0.156,0.38,0.0,-0.11127482013013262
OPRT,Financial Services,2725,0.0,0.0,135980,0.0,135980,0.0,0.0,2,19.692442,204238,620822016,85922,1.1816943,9.536171,0.0,0.0,3.703,-0.085810006,0.0,2.35,17.078,0.0064999997,0.69927,-45082000,1.138,0.0,1.3122146,0.13298,2.67,1945242496,-0.632,-2.88,0.011,0.36729717400512973
